id,checknumber,starttime,endtime,teamname,servicename,owner,hostname,status,points
32586,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 05','cyril-ssh2','Team 05','cyril','Passed',1
32587,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 02','cyril-ssh2','Team 02','cyril','Passed',1
32588,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 02','bob-https','Team 02','bob','Passed',1
32589,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 06','archer-http','Team 06','archer','Passed',1
32590,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 08','orangevm-custom','Team 08','10.10.8.73','Failed',0
32591,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 02','orangevm-custom','Team 02','10.10.2.73','Failed',0
32592,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 08','cyril-ssh2','Team 08','cyril','Passed',1
32593,167,'2017-03-25 15:53:19','2017-03-25 15:53:24','Team 04','meatwad-ssh2','Team 04','meatwad','Failed',0
32594,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 02','ethan-pop3','Team 02','ethan','Passed',1
32595,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 03','ethan-pop3','Team 03','ethan','Passed',1
32596,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 08','ethan-pop3','Team 08','ethan','Passed',1
32597,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 05','ethan-pop3','Team 05','ethan','Passed',1
32598,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 05','lana-pop3','Team 05','lana','Passed',1
32599,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 07','ethan-pop3','Team 07','ethan','Passed',1
32600,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 06','ethan-pop3','Team 06','ethan','Passed',1
32601,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 08','lana-pop3','Team 08','lana','Passed',1
32602,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 07','lana-pop3','Team 07','lana','Passed',1
32603,167,'2017-03-25 15:53:19','2017-03-25 15:53:27','Team 07','lana-smtp','Team 07','lana','Passed',1
32604,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 04','ethan-pop3','Team 04','ethan','Passed',1
32605,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 04','lana-pop3','Team 04','lana','Passed',1
32606,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 06','lana-pop3','Team 06','lana','Passed',1
32607,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 07','ethan-smtp','Team 07','ethan','Passed',1
32608,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 08','lana-smtp','Team 08','lana','Passed',1
32609,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 03','ethan-smtp','Team 03','ethan','Passed',1
32610,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 04','lana-smtp','Team 04','lana','Passed',1
32611,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 05','lana-smtp','Team 05','lana','Passed',1
32612,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 06','lana-smtp','Team 06','lana','Passed',1
32613,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 06','ethan-smtp','Team 06','ethan','Passed',1
32614,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 08','ethan-smtp','Team 08','ethan','Passed',1
32615,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 02','lana-pop3','Team 02','lana','Passed',1
32616,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 04','ethan-smtp','Team 04','ethan','Passed',1
32617,167,'2017-03-25 15:53:19','2017-03-25 15:53:28','Team 02','lana-smtp','Team 02','lana','Passed',1
32618,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','lana-pop3','Team 03','lana','Failed',0
32619,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','archer-http','Team 03','archer','Failed',0
32620,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','cyril-http','Team 03','cyril','Failed',0
32621,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','morty-spy-dns','Team 03','morty','Failed',0
32622,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 07','malory-dns','Team 07','malory','Failed',0
32623,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','cyril-ftp','Team 03','cyril','Failed',0
32624,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 07','pam-dns','Team 07','pam','Failed',0
32625,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 01','pam-dns','Team 01','pam','Failed',0
32626,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','lana-smtp','Team 03','lana','Failed',0
32627,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','lana-http','Team 03','lana','Failed',0
32628,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 01','lana-http','Team 01','lana','Failed',0
32629,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','malory-dns','Team 03','malory','Failed',0
32630,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 01','lana-https','Team 01','lana','Failed',0
32631,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','lana-https','Team 03','lana','Failed',0
32632,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','cyril-https','Team 03','cyril','Failed',0
32633,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 01','lana-smtp','Team 01','lana','Failed',0
32634,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 01','morty-spy-dns','Team 01','morty','Failed',0
32635,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','cyril-ssh2','Team 03','cyril','Failed',0
32636,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','pam-dns','Team 03','pam','Failed',0
32637,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 01','lana-pop3','Team 01','lana','Failed',0
32638,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 01','lana-ssh2','Team 01','lana','Failed',0
32639,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 03','lana-ssh2','Team 03','lana','Failed',0
32640,167,'2017-03-25 15:53:19','2017-03-25 15:54:19','Team 01','ethan-smtp','Team 01','ethan','Failed',0
32641,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 05','frylock-http','Team 05','frylock','Passed',1
32642,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 06','ethan-http','Team 06','ethan','Passed',1
32643,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 08','morty-dns','Team 08','10.10.8.8','Passed',1
32644,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 06','bob-http','Team 06','bob','Passed',1
32645,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 08','bob-http','Team 08','bob','Passed',1
32646,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 01','bob-http','Team 01','bob','Passed',1
32647,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 08','pam-dns','Team 08','pam','Passed',1
32648,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 04','shake-http','Team 04','shake','Passed',1
32649,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 02','shake-http','Team 02','shake','Passed',1
32650,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 01','shake-http','Team 01','shake','Passed',1
32651,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 06','morty-dns','Team 06','10.10.6.8','Passed',1
32652,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 05','morty-dns','Team 05','10.10.5.8','Passed',1
32653,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 02','morty-f4d-dns','Team 02','morty','Passed',1
32654,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 08','morty-f4d-dns','Team 08','morty','Passed',1
32655,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 02','archer-http','Team 02','archer','Failed',0
32656,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 05','nancy-https','Team 05','nancy','Passed',1
32657,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 05','morty-spy-dns','Team 05','morty','Passed',1
32658,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 04','morty-spy-dns','Team 04','morty','Passed',1
32659,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 06','morty-spy-dns','Team 06','morty','Passed',1
32660,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 07','cyril-https','Team 07','cyril','Passed',1
32661,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 01','cyril-https','Team 01','cyril','Passed',1
32662,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 04','cyril-https','Team 04','cyril','Passed',1
32663,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 02','cyril-https','Team 02','cyril','Passed',1
32664,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 08','cyril-ftp','Team 08','cyril','Passed',1
32665,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 05','cyril-ftp','Team 05','cyril','Passed',1
32666,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 04','cyril-ftp','Team 04','cyril','Passed',1
32667,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 06','cyril-ftp','Team 06','cyril','Passed',1
32668,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 01','cyril-ftp','Team 01','cyril','Passed',1
32669,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 07','cyril-ftp','Team 07','cyril','Passed',1
32670,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 02','frylock-http','Team 02','frylock','Passed',1
32671,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 06','cyril-http','Team 06','cyril','Passed',1
32672,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 07','louise-http','Team 07','louise','Passed',1
32673,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 06','louise-http','Team 06','louise','Passed',1
32674,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 05','louise-http','Team 05','louise','Passed',1
32675,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 07','nancy-http','Team 07','nancy','Passed',1
32676,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 08','nancy-http','Team 08','nancy','Passed',1
32677,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 07','morty-dns','Team 07','10.10.7.8','Passed',1
32678,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 02','morty-dns','Team 02','10.10.2.8','Passed',1
32679,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 01','morty-dns','Team 01','10.10.1.8','Passed',1
32680,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 05','bob-https','Team 05','bob','Passed',1
32681,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 06','bob-https','Team 06','bob','Passed',1
32682,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 07','bob-https','Team 07','bob','Passed',1
32683,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 04','bob-https','Team 04','bob','Passed',1
32684,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 08','bob-https','Team 08','bob','Passed',1
32685,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 08','linda-https','Team 08','linda','Passed',1
32686,168,'2017-03-25 15:59:21','2017-03-25 15:59:23','Team 02','cyril-http','Team 02','cyril','Passed',1
32687,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','cyril-http','Team 01','cyril','Passed',1
32688,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','cyril-http','Team 05','cyril','Passed',1
32689,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','lana-https','Team 05','lana','Passed',1
32690,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 06','lana-https','Team 06','lana','Passed',1
32691,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','linda-http','Team 08','linda','Passed',1
32692,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','ethan-http','Team 02','ethan','Passed',1
32693,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 03','ethan-http','Team 03','ethan','Passed',1
32694,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','ethan-http','Team 05','ethan','Passed',1
32695,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','ethan-http','Team 01','ethan','Failed',0
32696,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','ethan-http','Team 08','ethan','Passed',1
32697,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','nancy-http','Team 02','nancy','Passed',1
32698,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','cyril-http','Team 04','cyril','Passed',1
32699,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 07','shake-https','Team 07','shake','Passed',1
32700,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','shake-https','Team 02','shake','Passed',1
32701,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 06','shake-https','Team 06','shake','Passed',1
32702,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','shake-https','Team 04','shake','Passed',1
32703,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','shake-https','Team 05','shake','Passed',1
32704,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','shake-https','Team 01','shake','Passed',1
32705,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','shake-https','Team 08','shake','Passed',1
32706,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 03','shake-https','Team 03','shake','Passed',1
32707,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','bob-http','Team 02','bob','Passed',1
32708,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 06','cyril-https','Team 06','cyril','Passed',1
32709,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','bob-https','Team 01','bob','Passed',1
32710,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','bob-https','Team 02','bob','Passed',1
32711,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','lana-ssh2','Team 05','lana','Passed',1
32712,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','lana-ssh2','Team 04','lana','Passed',1
32713,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','bob-http','Team 05','bob','Passed',1
32714,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 07','bob-http','Team 07','bob','Passed',1
32715,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','bob-http','Team 04','bob','Passed',1
32716,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','morty-spy-dns','Team 02','morty','Passed',1
32717,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 06','lana-ssh2','Team 06','lana','Passed',1
32718,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','lana-ssh2','Team 08','lana','Passed',1
32719,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','lana-ssh2','Team 02','lana','Passed',1
32720,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','cyril-https','Team 05','cyril','Passed',1
32721,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','cyril-https','Team 08','cyril','Passed',1
32722,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 06','morty-f4d-dns','Team 06','morty','Passed',1
32723,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','morty-f4d-dns','Team 01','morty','Passed',1
32724,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','morty-f4d-dns','Team 05','morty','Passed',1
32725,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','morty-f4d-dns','Team 04','morty','Passed',1
32726,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 03','morty-f4d-dns','Team 03','morty','Passed',1
32727,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 07','morty-f4d-dns','Team 07','morty','Passed',1
32728,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','lana-https','Team 04','lana','Passed',1
32729,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','lana-https','Team 02','lana','Passed',1
32730,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','lana-https','Team 08','lana','Passed',1
32731,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 07','lana-https','Team 07','lana','Passed',1
32732,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 03','morty-dns','Team 03','10.10.3.8','Passed',1
32733,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','morty-dns','Team 04','10.10.4.8','Passed',1
32734,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','pam-dns','Team 04','pam','Passed',1
32735,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','pam-dns','Team 02','pam','Passed',1
32736,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','pam-dns','Team 05','pam','Passed',1
32737,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 06','pam-dns','Team 06','pam','Passed',1
32738,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','malory-dns','Team 05','malory','Passed',1
32739,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','malory-dns','Team 01','malory','Passed',1
32740,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 03','linda-https','Team 03','linda','Passed',1
32741,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','cyril-ftp','Team 02','cyril','Passed',1
32742,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','nancy-https','Team 04','nancy','Passed',1
32743,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','frylock-https','Team 01','frylock','Passed',1
32744,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 06','nancy-http','Team 06','nancy','Passed',1
32745,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','nancy-http','Team 04','nancy','Passed',1
32746,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','nancy-http','Team 05','nancy','Passed',1
32747,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','louise-https','Team 08','louise','Passed',1
32748,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 07','louise-https','Team 07','louise','Passed',1
32749,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','louise-https','Team 05','louise','Passed',1
32750,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 06','louise-https','Team 06','louise','Passed',1
32751,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 04','lana-http','Team 04','lana','Passed',1
32752,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 03','frylock-http','Team 03','frylock','Passed',1
32753,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','meatwad-ssh2','Team 02','meatwad','Passed',1
32754,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','louise-http','Team 01','louise','Passed',1
32755,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','linda-https','Team 05','linda','Passed',1
32756,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 07','nancy-https','Team 07','nancy','Passed',1
32757,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','nancy-https','Team 02','nancy','Passed',1
32758,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','lana-http','Team 02','lana','Passed',1
32759,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','nancy-http','Team 01','nancy','Passed',1
32760,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','linda-http','Team 05','linda','Passed',1
32761,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','morty-spy-dns','Team 08','morty','Passed',1
32762,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 07','morty-spy-dns','Team 07','morty','Passed',1
32763,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 08','orangevm-custom','Team 08','10.10.8.73','Passed',1
32764,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 01','orangevm-custom','Team 01','10.10.1.73','Passed',1
32765,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 03','orangevm-custom','Team 03','10.10.3.73','Passed',1
32766,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 02','orangevm-custom','Team 02','10.10.2.73','Passed',1
32767,168,'2017-03-25 15:59:21','2017-03-25 15:59:24','Team 05','orangevm-custom','Team 05','10.10.5.73','Passed',1
